case_id,lung_airway,cardiomediastinal,hepatosplenic,renal_adrenal,bowel_pancreas,pelvic_urinary,axial_bone,appendicular_muscle
gap_875e76c67368017dd0,,6320 1 6442 2 6447 2 6569 5 6575 2 6696 9 6825 8 6865 2 6953 4 6958 3 6993 3 7121 8 7250 8 7378 8 7506 8 7639 1,,,5442 10 5568 13 5696 15 5824 15 5951 14 6077 15 6210 8 6341 5 6471 3 6600 2 6729 1 6857 1 9788 1 9790 3 9915 6 10041 8 10169 8 10297 9 10425 9 10553 9 10681 8 10808 9 10936 9 11064 9 11192 9 11321 8 11449 8 11578 6 11707 4,6204 6 6331 10 6457 14 6585 15 6712 17 6840 17 6967 18 7095 18 7223 18 7350 19 7478 19 7606 19 7734 19 7862 19 7990 19 8117 20 8246 18 8374 18 8501 19 8629 19 8758 18 8886 17 9015 16 9143 16 9272 14 9401 12 9534 5,12215 7 12344 7 12474 5,6561 2 6688 5 6815 7 6943 8 7071 10 7198 12 7326 21 7348 1 7456 6 7464 13 7585 1 7591 14 7643 5 7717 15 7754 3 7769 8 7843 16 7882 10 7893 12 7970 17 8011 22 8087 2 8097 17 8139 2 8142 19 8222 19 8267 12 8281 8 8349 20 8395 21 8477 20 8524 14 8539 4 8605 19 8652 15 8668 2 8733 19 8780 15 8797 2 8859 21 8908 16 8925 2 8983 3 8988 20 9036 20 9060 2 9063 1 9110 5 9116 19 9164 20 9187 5 9237 26 9292 20 9315 2 9365 26 9420 20 9493 11 9505 14 9548 2 9551 17 9622 10 9635 5 9642 5 9676 18 9708 2 9750 7 9764 10 9804 18 9835 2 9870 2 9878 8 9893 10 9932 16 9954 3 9962 2 9997 4 10007 7 10022 9 10060 14 10081 4 10089 3 10124 6 10135 7 10152 7 10188 2 10191 10 10209 5 10252 8 10266 2 10282 5 10316 2 10322 6 10336 6 10380 10 10413 1 10444 3 10450 5 10464 6 10507 14 10571 10 10591 8 10635 15 10699 8 10718 8 10764 20 10827 4 10845 9 10892 22 10926 1 10973 8 11021 26 11054 1 11101 7 11110 6 11150 29 11231 3 11237 7 11280 29 11363 9 11410 27 11487 12 11541 25 11600 26 11671 24 11723 30 11801 24 11850 30 11932 21 11977 29 12064 18 12104 29 12194 16 12229 31 12324 14 12356 31 12454 11 12483 30 12610 26 12738 20 12867 16 12996 7
gap_45728b0dfed4ad5c39,11605 10 11735 7,7614 4 7742 6 7870 7 7881 2 7997 8 8010 2 8125 9 8138 2 8253 9 8267 2 8381 9 8395 2 8509 8 8523 2 8637 7 8651 2 8768 3 8779 1 8908 1,3641 11 3766 26 3893 33 4021 36 4151 36 4279 37 4407 37 4536 37 4664 39 4792 40 4920 41 5048 41 5177 41 5305 42 5433 42 5561 43 5689 44 5817 44 5945 44 6074 44 6203 44 6331 44 6460 44 6589 43 6722 39 6851 39 6979 39 7108 39 7237 38 7318 5 7366 37 7445 7 7495 37 7573 7 7623 37 7701 7 7753 36 7828 8 7883 34 7956 8 8012 33 8083 10 8140 33 8211 10 8269 33 8339 10 8397 32 8467 10 8525 33 8595 10 8653 33 8723 13 8780 34 8851 16 8868 1 8909 33 8979 15 8997 1 9037 33 9108 12 9125 1 9165 33 9236 13 9253 1 9260 1 9293 33 9364 15 9385 4 9422 32 9492 25 9550 31 9620 25 9679 30 9749 24 9807 30 9877 24 9936 29 10005 24 10064 28 10134 23 10193 26 10262 21 10321 26 10391 18 10450 24 10520 16 10579 22 10648 15 10708 21 10777 13 10837 19 10906 12 10966 16 11036 9 11096 13 11165 6 11225 10 11355 6,9263 5 9389 8 9517 8 9645 8 9773 8 9901 7 10029 7 10157 6 10287 2,3888 4 4012 9 4138 13 4265 14 4392 15 4519 17 4646 18 4773 19 4900 20 5027 21 5154 23 5281 24 5409 24 5538 23 5666 23 5794 23 5922 23 6050 24 6179 24 6307 23 6435 23 6563 23 6690 24 6817 25 6945 24 7073 24 7201 22 7329 21 7456 22 7584 21 7712 21 7841 20 7970 19 8099 18 8227 18 8356 17 8484 14 8612 3 8617 8 8740 2 8869 1 9261 2 10284 3,,4318 2 4383 2 4449 2 4510 2 4577 2 4636 3 4707 1 4764 2 4835 2 4891 2 4964 1 5019 1 5092 2 5221 1 5274 1 5349 1 5477 2 5606 2 5734 2 5862 3 5991 2 6119 2 6248 1 6295 1 6422 2 7789 2 7917 3 8046 2 8174 2 8209 2 8302 2 8337 2 8430 2 8465 2 8559 1 8593 2 8687 1 8721 2 8850 1 8898 1 8978 1 9023 7 9149 11 9277 12 9404 13 9532 14 9659 15 9788 13 9916 13 10044 13 10173 12 10300 12 10428 12 10556 12 10683 13 10810 17 10938 19 11066 1 11069 17 11194 1 11201 2 11205 4 11292 1 11335 2 11364 2 11421 2 11439 3 11490 3 11549 4 11566 4 11601 2 11617 4 11678 4 11694 3 11730 3 11743 5 11808 2 11870 4 12224 2,11326 2 11446 3 11452 5 11459 1 11466 3 11572 17 11593 6 11699 29 11826 31 11944 2 11952 33 12071 24 12099 16 12198 24 12228 23 12326 24 12356 24 12455 22 12485 23 12584 19 12614 21 12714 14 12744 17 12849 4 12874 12 13006 1
gap_c9f10e4b082c0db22a,,,,,,,,8806 1 8932 6 8981 2 9059 9 9107 6 9186 11 9233 9 9314 11 9360 11 9442 12 9488 11 9570 12 9615 12 9698 11 9743 12 9826 11 9872 11 9955 9 10000 10 10086 5 10128 10 10257 7 10387 3 10593 4 10720 9 10846 12 10905 2 10972 14 11030 7 11099 15 11156 11 11227 15 11283 14 11355 14 11410 15 11483 13 11538 16 11608 16 11667 15 11735 17 11796 15 11862 17 11926 15 11987 19 12055 17 12115 17 12185 17 12242 15 12315 15 12373 8 12447 12 12582 5
gap_bcfb0e649badcb51be,3745 8 3870 15 3996 22 4122 27 4248 30 4283 5 4303 12 4375 30 4411 10 4424 22 4501 31 4539 37 4628 31 4669 37 4755 30 4798 38 4882 30 4928 37 5009 29 5057 38 5136 27 5187 37 5263 27 5316 38 5390 27 5445 38 5517 28 5574 38 5644 29 5702 39 5772 29 5831 39 5899 30 5959 40 6026 31 6087 41 6154 31 6216 41 6281 32 6344 41 6409 32 6472 42 6536 33 6601 41 6664 32 6729 42 6792 32 6857 42 6919 33 6986 42 7047 33 7114 43 7175 33 7243 42 7303 33 7374 40 7431 33 7505 37 7559 33 7633 37 7687 33 7762 36 7815 34 7891 36 7943 34 8020 35 8071 34 8148 35 8199 35 8277 35 8327 36 8404 36 8456 35 8531 37 8584 36 8659 37 8712 36 8787 37 8841 35 8915 37 8969 34 9043 37 9097 33 9155 4 9164 1 9172 36 9225 32 9282 7 9290 4 9300 35 9354 31 9410 13 9429 34 9482 30 9538 13 9557 34 9610 29 9668 11 9685 34 9739 28 9797 8 9813 34 9867 28 9926 8 9941 33 9996 27 10054 8 10069 33 10124 23 10149 2 10183 7 10196 34 10253 19 10275 6 10311 9 10323 34 10381 18 10402 8 10439 9 10451 34 10510 25 10537 2 10568 9 10579 33 10638 25 10665 3 10696 10 10707 33 10767 23 10793 4 10824 43 10896 22 10921 4 10953 42 11025 21 11048 7 11081 41 11154 32 11209 41 11283 34 11338 38 11412 33 11466 38 11541 31 11594 37 11670 29 11723 35 11799 27 11852 33 11929 24 11981 32 12059 21 12111 29 12189 17 12241 26 12320 12 12370 23 12455 1 12500 20 12634 11,4245 2 4372 1 5168 5 5176 1 5294 8 5304 2 5308 2 5419 13 5434 9 5485 1 5546 26 5613 2 5674 27 5802 28 5930 28 6058 28 6186 28 6315 27 6443 28 6572 27 6701 27 6826 30 6953 10 6970 15 7081 10 7098 15 7209 11 7225 4 7233 8 7337 12 7352 3 7362 7 7465 8 7475 2 7479 5 7491 12 7593 19 7620 12 7721 20 7748 12 7849 21 7875 13 7978 21 8002 13 8106 21 8131 12 8145 2 8235 20 8259 10 8274 2 8364 19 8391 5 8402 1 8493 17 8622 16 8652 1 8751 15 8879 15 8913 1 9007 15 9040 1 9134 10 9147 2 9166 3 9259 13 9386 14 9513 17 9533 2 9640 18 9662 1 9769 12 9897 13 10025 14 10155 12 10283 13 10411 12 10540 11 10669 10 10798 8 10927 6 11057 3,,,,,3377 2 3504 2 3507 7 3633 14 3649 1 3761 20 3891 20 4020 19 4156 11 4291 2 4373 1 4499 1 4625 2 4752 2 4879 2 5007 1 5355 2 5484 1 5741 3 5871 2 5897 1 6000 2 6024 2 6128 2 6151 3 6257 2 6278 3 6406 3 6534 2 7286 1 7414 2 7428 3 7542 3 7556 3 7670 4 7684 3 7799 3 7812 3 7927 3 7940 3 8710 1 8825 1 8838 2 8952 3 8966 3 9080 3 9093 4 9208 4 9221 4 9336 4 9350 3 9464 4 9478 3 9593 2 9607 2 9790 5 9917 7 10045 8 10172 9 10299 10 10358 2 10427 11 10485 3 10554 12 10612 4 10636 1 10682 12 10740 4 10764 2 10810 12 10868 3 10892 3 10937 13 10996 3 11021 3 11065 13 11124 3 11149 4 11193 13 11252 2 11277 5 11321 13 11379 2 11406 4 11449 13 11535 4 11578 2 11581 8 11664 4 11709 8 11793 4 11834 11 11922 4 11961 13 12050 4 12088 14 12180 2 12215 16 12309 3 12343 17 12395 1 12468 1 12470 4 12477 5 12484 4 12521 4 12596 1 12599 6 12606 11 12618 2 12648 4 12722 11 12734 9 12744 4 12774 5 12848 1 12850 21 12873 1 12900 6 12979 3 12983 17 13026 7 13108 3 13112 16 13153 7 13237 8 13246 3 13250 5 13280 6 13368 5 13374 2 13378 8 13409 4 13497 2 13506 5 13635 4 13763 4,11011 4 11140 4 11267 6 11386 1 11389 2 11394 8 11513 2 11523 8 11641 3 11651 3 11655 4 11768 4 11779 10 11894 6 11910 8 12022 6 12038 9 12149 6 12167 9 12276 6 12296 9 12404 6 12425 9 12531 5 12556 7 12658 5 12686 5 12785 5 12814 6 12912 6 12944 5 13000 1 13039 5 13074 4 13105 3 13128 2 13166 4 13203 3 13233 3 13255 3 13293 4 13332 5 13360 2 13419 4 13461 5 13488 2 13499 1 13547 4 13591 3 13622 3 13627 1 13676 2 13750 3 13769 3 13773 1 13904 2
gap_272470562221780932,,7364 6 7491 9 7619 10 7745 12 7873 12 8001 12 8129 3 8133 7,5021 4 5149 4 5277 4 5404 5 5532 4 8307 2 8435 3 8561 4 8689 4 8816 5 8944 5 9071 5 9199 4 9327 4 9455 2,8544 1 8672 1 8801 1,4032 2 4147 6 4158 6 4276 6 4285 8 4296 4 4302 6 4404 25 4430 7 4531 26 4558 8 4657 26 4686 8 4697 8 4784 26 4814 9 4824 11 4911 28 4944 18 5039 28 5075 15 5092 3 5148 1 5167 28 5203 5 5210 8 5220 5 5276 1 5281 1 5295 27 5332 3 5343 12 5403 1 5409 3 5423 26 5462 1 5471 14 5531 1 5536 8 5549 27 5599 14 5658 16 5676 8 5688 2 5696 8 5728 14 5785 28 5827 5 5857 14 5912 33 5956 4 5986 13 6039 34 6076 1 6115 13 6166 27 6199 2 6203 2 6243 14 6293 28 6328 6 6371 14 6421 29 6456 8 6499 14 6549 29 6584 10 6627 15 6676 30 6711 13 6754 16 6804 30 6839 14 6862 5 6883 16 6932 5 6942 21 6964 18 6989 7 7011 16 7061 3 7071 38 7117 8 7140 15 7200 34 7245 8 7257 2 7268 15 7320 4 7330 30 7374 7 7384 3 7396 15 7445 7 7460 21 7503 5 7512 4 7522 17 7573 6 7588 20 7633 2 7640 5 7649 18 7702 5 7717 13 7769 3 7774 3 7779 16 7830 4 7848 3 7854 3 7903 2 7907 17 7958 4 8031 2 8036 17 8088 1 8159 2 8164 10 8178 3 8287 3 8292 9 8305 2 8416 11 8432 3 8545 9 8559 2 8673 8 8686 3 8802 6 8814 2 8929 6 8941 3 9069 2 9197 2,,8386 7 8512 11 8638 15 8766 15 8894 16 9021 17 9150 16 9278 16 9407 14 9535 13 9664 11 9793 9 9917 3 9921 9 10045 12 10172 13 10186 3 10300 12 10313 5 10430 16 10561 12 10691 5 10820 3 10948 3 11076 3 11204 2 11332 2 11460 1,7839 2 7966 4 7983 11 8019 3 8094 5 8111 13 8143 9 8222 6 8238 15 8270 11 8350 7 8365 16 8398 12 8478 7 8493 16 8526 13 8607 7 8621 16 8654 13 8736 7 8749 16 8782 14 8864 9 8877 16 8910 14 8992 10 9006 15 9038 14 9120 1 9122 9 9134 15 9166 14 9248 12 9264 13 9295 13 9376 13 9393 12 9423 12 9505 12 9522 11 9550 13 9633 13 9651 9 9678 12 9762 12 9807 10 9830 1 9891 12 9935 8 9957 2 10021 11 10083 2 10150 10 10283 6 10412 5 10542 3 10677 6 10684 2 10803 14 10826 13 10931 15 10953 16 11058 16 11080 18 11186 16 11207 18 11314 16 11335 18 11443 16 11463 17 11571 16 11589 18 11700 35 11829 32 11958 30 12088 10 12101 14 12217 8 12230 10 12348 3 12360 4
gap_3a9f95c49838c8cad7,4640 4 4766 6 4893 6 5019 8 5146 9 5222 2 5273 10 5349 5 5400 11 5476 7 5527 12 5604 8 5655 12 5732 9 5782 14 5858 12 5909 16 5985 14 6037 16 6112 15 6164 17 6241 1 6243 1 6245 10 6292 17 6366 2 6369 1 6371 13 6419 8 6501 11 6547 6 6620 1 6627 1 6629 11 6675 4 6757 12 6803 3 6876 1 6885 12 6931 2 7000 1 7002 1 7013 1 7015 11 7059 1 7125 5 7141 13 7252 7 7271 12 7365 1 7379 10 7397 1 7399 12 7492 4 7506 11 7529 10 7607 4 7620 6 7629 16 7657 10 7734 6 7748 25 7785 10 7861 8 7876 27 7904 2 7913 9 7989 8 8004 27 8041 9 8117 8 8132 25 8169 10 8245 7 8260 29 8297 10 8373 7 8388 29 8423 12 8501 6 8517 28 8551 12 8629 6 8645 28 8677 14 8758 6 8774 45 8886 6 8903 44 8978 1 9015 5 9032 43 9106 2 9144 4 9161 42 9234 2 9272 4 9290 41 9362 3 9401 3 9418 41 9490 3 9529 3 9547 40 9619 2 9657 4 9675 39 9747 3 9785 4 9803 39 9875 3 9913 4 9931 38 10004 3 10041 4 10059 38 10133 2 10169 3 10188 36 10262 3 10297 3 10316 36 10391 2 10424 3 10444 35 10520 3 10551 4 10572 35 10649 2 10679 3 10700 34 10777 4 10805 5 10829 32 10906 5 10931 6 10957 31 11036 5 11057 7 11085 30 11165 6 11182 9 11214 27 11295 23 11343 25 11425 19 11472 22 11555 14 11602 19 11685 8 11732 15 11863 11,5425 5 5548 2 5552 7 5675 4 5680 8 5803 14 5932 13 6060 14 6191 12 6320 11 6448 11 6577 10 6705 10 6728 7 6834 9 6856 8 6963 8 6983 10 7093 5 7111 10 7239 11 7367 10 7496 7 8381 4 8508 7 8635 8 8764 7 8892 7 9020 7 9149 5,4154 14 4280 22 4408 26 4535 36 4663 37 4792 37 4919 38 5047 38 5175 38 5302 38 5430 37 5559 35 5688 33 5817 31 5945 32 6074 30 6203 29 6331 29 6459 29 6589 28 6735 8 6864 6 6993 3 7121 2 7831 4 7958 6 8085 8 8213 8 8290 3 8341 9 8417 4 8468 11 8596 11 8724 12 8852 12 8980 13 9108 13 9237 13 9365 17 9494 17 9516 7 9622 29 9751 28 9879 28 10008 27 10136 27 10265 25 10394 23 10523 22 10652 21 10782 18 10911 16 11041 13 11172 8,,6434 4 6684 2 6687 8 6812 2 6817 6 6939 3 7068 2 7468 3 7594 7 7618 1 7722 8 7745 3 7849 9 7874 2 7977 10 8105 10 8233 10 8361 10 8489 10 8617 10 8746 9 8874 9 9003 5 9131 2,,3750 6 3803 2 3875 9 3932 4 4001 12 4061 5 4128 10 4190 6 4254 9 4318 7 4380 8 4448 6 4507 6 4577 6 4634 5 4707 5 4761 5 4837 4 4888 4 4966 4 5015 4 5095 3 5143 3 5225 1 5270 3 5398 2 5526 1 6128 1 6256 2 6290 1 6384 3 6417 2 6512 3 6544 3 6641 2 6672 3 6769 3 6800 2 6898 2 6928 2 7795 2 7923 2 8051 2 8079 2 8179 2 8207 3 8307 2 8335 3 8435 2 8463 3 8592 2 8720 1 9283 4 9409 7 9535 10 9662 12 9790 12 9842 1 9917 13 9969 2 10046 12 10097 2 10173 13 10225 2 10260 1 10301 13 10352 3 10388 3 10429 13 10479 3 10516 3 10557 13 10607 2 10645 3 10686 11 10735 1 10774 3 10814 10 10903 3 10943 7 11032 2 11070 10 11197 11 11326 11 11451 1 11456 8 11585 3 11714 1 11815 6 11942 7 12071 5 12121 8 12250 6 12380 2,11466 3 11575 9 11593 6 11701 12 11716 12 11827 14 11844 13 11954 15 11971 15 12080 35 12206 39 12333 19 12356 18 12462 15 12485 17 12593 8 12615 14 12746 8
gap_0e6865ba962fcf8fdb,,6337 2 6464 4 6593 2 6715 4 6726 3 6841 7 6855 3 6968 8 6981 2 6986 3 7094 10 7107 5 7115 3 7221 10 7235 6 7243 3 7348 10 7363 6 7372 3 7476 9 7491 6 7606 5 7619 6 7755 2 7884 1,5347 2 5476 2 5603 4 5731 5 5859 6 5986 7 6114 7 6240 10 6367 11 6494 13 6621 14 6748 15 6876 16 7003 17 7131 17 7259 17 7386 18 7514 17 7642 17 7770 17 7899 16 8027 16 8156 15 8284 15 8412 15 8541 13 8669 13 8799 11 8927 11 9055 10 9183 10 9311 8 9439 8 9567 6 9695 6 9823 5 9952 3,7467 6 7592 9 7719 9 7847 9 7859 1 7974 11 7987 2 8016 4 8101 15 8144 4 8228 11 8240 3 8272 5 8355 12 8368 3 8400 6 8408 3 8482 17 8529 11 8610 17 8657 12 8737 18 8783 15 8865 18 8911 15 8994 16 9039 16 9122 16 9167 16 9250 16 9295 16 9378 15 9424 15 9507 13 9552 15 9635 12 9681 14 9764 9 9809 14 9896 2 9938 12 10067 9 10200 2,4146 3 4171 5 4269 10 4299 11 4395 13 4427 22 4523 13 4555 22 4650 15 4683 22 4775 24 4811 23 4902 27 4934 3 4939 23 5029 36 5067 24 5154 65 5281 66 5410 44 5456 20 5540 14 5555 48 5674 1 5677 4 5684 47 5804 20 5829 30 5931 20 5958 28 6053 26 6085 29 6177 28 6213 27 6303 28 6341 26 6430 25 6469 25 6557 24 6588 1 6598 23 6685 20 6729 12 6744 1 6746 2 6813 19 6858 13 6875 1 6941 19 6989 11 7069 7 7079 8 7118 10 7196 6 7208 3 7217 4 7246 11 7258 1 7324 6 7335 13 7376 10 7452 6 7462 5 7473 3 7505 9 7580 6 7590 2 7634 8 7708 6 7764 6 7836 5 7965 4,,4323 2 4452 2 5660 1 5787 2 5867 1 5915 2 5995 2 6123 2 6252 1 7192 1 7319 2 7405 1 7448 1 7533 2 7661 2 7743 1 7745 1 7748 1 7789 2 7869 8 7996 11 8124 12 8251 14 8379 14 8507 15 8528 1 8634 15 8762 15 8891 14 8910 1 9019 14 9148 12 9276 12 9403 13 9526 2 9531 10 9542 2 9654 3 9658 14 9781 20 9830 1 9908 2 9912 19 10043 2 10046 14 10175 4 10182 4 10304 2 10311 2 10432 1 10560 1,8247 2 8374 3 8502 3 8629 4 8652 1 8757 4 8779 3 8885 4 8907 3 9013 4 9035 4 9140 5 9162 5 9268 5 9290 5 9395 6 9418 5 9523 3 9546 5 9675 4 10030 5 10155 13 10196 2 10282 20 10315 11 10409 22 10435 3 10442 13 10537 22 10562 5 10569 16 10666 21 10690 25 10795 20 10818 25 10924 19 10946 24 11053 18 11074 23 11183 16 11203 21 11314 12 11331 19 11446 5 11460 16 11590 12
gap_6654054bdbec84360a,7614 4 7741 6 7869 6 7997 6 8126 5 8240 3 8255 3 8367 5 8495 6 8521 7 8621 9 8648 10 8748 11 8776 11 8876 12 8904 12 9004 12 9032 12 9132 12 9161 11 9260 12 9290 10 9388 11 9419 9 9516 11 9549 7 9646 8 9678 4 9776 6 9906 3,7738 2 7867 1 7994 2 8117 2 8121 2 8244 5 8374 1,,,8383 3 8510 5 8640 1,,8109 3 8235 5 8363 4 8402 5 8491 2 8530 5 8659 4 8789 1 8895 5 9020 10 9147 11 9275 11 9384 2 9404 10 9511 4 9532 9 9558 3 9639 4 9656 1 9659 11 9685 5 9768 2 9787 12 9802 3 9813 4 9914 13 9930 3 9939 5 10042 19 10067 3 10169 8 10178 10 10296 2 10303 1 10306 2 10311 5 10432 2 10441 2,6702 2 6737 1 6742 1 6830 3 6864 2 6869 2 6958 7 6993 4 6999 1 7037 2 7045 4 7088 2 7162 5 7171 8 7186 4 7289 6 7298 3 7305 4 7314 5 7416 3 7421 2 7426 2 7435 12 7543 4 7559 3 7563 7 7571 5 7662 1 7670 9 7687 11 7700 4 7789 4 7798 9 7814 12 7827 6 7916 6 7925 11 7942 19 8044 20 8070 19 8172 20 8198 19 8300 20 8326 20 8429 19 8453 20 8560 16 8581 20 8689 15 8709 20 8819 4 8825 7 8836 21 8955 5 8965 20 9094 4 9100 14 9234 6 9241 1 9321 1 9329 2 9362 6 9370 1 9448 2 9456 4 9490 6 9576 1 9583 5 9618 6 9703 2 9710 5 9746 7 9831 1 9836 6 9875 7 9958 2 9963 4 10006 7 10086 6 10137 5 10208 1 10214 5 10267 4 10334 3 10340 6 10399 1 10426 3 10436 3 10461 12 10529 1 10552 7 10562 8 10589 11 10657 2 10679 8 10689 12 10717 11 10786 3 10807 9 10817 12 10844 11 10915 4 10936 8 10945 11 10973 9 11044 5 11065 7 11073 10 11101 6 11173 4 11194 5 11202 8 11232 1 11301 5 11334 2 11430 4 11560 1
gap_0970c67092e89f28db,4561 10 4686 16 4812 19 4940 20 5069 20 5198 21 5327 22 5455 23 5584 22 5713 10 5728 7 5841 6 5859 5 5919 2 5989 3 6045 4 6118 3 6171 6 6248 1 6298 7 6425 8 6553 8 6680 10 6808 11 6935 13 7063 14 7146 2 7190 15 7274 2 7318 15 7402 2 7446 15 7529 4 7574 15 7657 4 7702 13 7758 3 7785 4 7829 14 7844 4 7883 8 7913 4 7957 14 7974 2 8004 15 8042 3 8085 21 8107 2 8133 14 8171 2 8213 14 8231 1 8233 5 8261 15 8299 2 8341 25 8389 15 8428 2 8469 12 8482 6 8489 4 8496 6 8518 15 8556 2 8597 12 8614 8 8624 7 8646 15 8684 2 8724 13 8743 8 8752 7 8774 16 8811 3 8852 13 8872 15 8903 15 8939 3 8980 13 9001 14 9031 16 9067 3 9108 13 9125 1 9129 14 9160 16 9194 4 9236 35 9288 17 9321 5 9365 33 9417 18 9448 5 9493 33 9545 20 9575 6 9621 33 9674 20 9702 7 9749 33 9802 23 9828 9 9878 32 9930 34 10006 32 10058 34 10134 31 10186 33 10263 30 10315 32 10391 30 10443 32 10520 29 10571 31 10648 29 10699 30 10777 28 10827 30 10906 26 10955 29 11035 25 11084 27 11164 23 11213 25 11293 20 11341 24 11422 17 11470 21 11555 6 11565 1 11567 2 11598 20 11727 17 11857 12 11986 7,5302 8 5424 16 5550 22 5674 27 5801 29 5928 31 6056 31 6184 32 6312 35 6440 36 6569 35 6697 21 6721 11 6826 20 6853 7 6954 17 6983 5 7083 14 7111 5 7212 11 7238 7 7342 8 7365 8 7471 6 7493 8 7600 5 7621 8 7749 7 7879 2 7997 5 8123 8 8250 10 8377 12 8505 12 8633 12 8760 13 8888 12 9017 11 9145 9 9274 6,5851 7 5977 11 6104 14 6232 15 6359 17 6487 18 6614 19 6741 20 6869 21 6996 22 7124 22 7251 23 7379 23 7507 22 7635 22 7762 23 7891 22 8019 23 8148 22 8276 23 8404 24 8533 23 8661 23 8790 21 8918 21 8993 3 9047 20 9122 2 9176 18 9305 15 9435 12 9565 9 9694 7,,7613 2,,3922 1 3924 2 4018 4 4047 10 4145 5 4176 10 4269 5 4305 11 4394 8 4439 3 4443 4 4521 5 4573 4 4648 6 4702 5 4776 5 4832 4 4905 1 4960 4 5090 2 5278 2 5405 3 5532 4 5659 5 5786 5 5913 5 6040 4 6168 2 6296 1 6507 1 6635 2 6763 2 6891 2 7019 3 7148 2 7188 2 7276 2 7316 2 7405 1 7443 3 7571 2 7699 2 7827 2 7955 2 8686 2 8814 2 8942 2 8978 2 9070 2 9106 2 9198 2 9234 2 9326 2 9362 2 9408 5 9453 2 9490 3 9534 9 9581 2 9618 3 9660 13 9709 2 9747 2 9787 14 9875 2 9914 14 10004 1 10042 14 10170 14 10297 15 10425 15 10553 15 10682 13 10811 12 10940 10 11070 7 11078 1 11198 10 11323 13 11418 3 11451 12 11547 4 11579 11 11619 1 11676 4 11709 7 11745 3 11804 4 11826 1 11839 3 11854 2 11871 4 11934 3 11952 3 11968 1 11982 3 11997 5 12079 4 12111 3 12124 4 12352 1 12480 1 12608 2,11719 4 11833 4 11845 7 11957 10 11971 10 12084 11 12098 11 12201 2 12211 12 12226 13 12328 5 12336 15 12354 15 12371 2 12457 22 12483 19 12585 21 12612 20 12714 18 12742 15 12847 8
gap_5a27f80f7d4cebf5e1,5292 11 5418 17 5451 9 5545 21 5574 16 5672 22 5701 19 5799 23 5829 20 5926 24 5957 21 6053 24 6086 21 6180 24 6214 22 6307 25 6343 22 6435 24 6471 22 6562 24 6600 22 6690 23 6728 23 6817 24 6857 22 6945 23 6985 23 7072 23 7114 22 7200 23 7242 22 7328 22 7370 23 7455 23 7499 22 7583 22 7627 22 7711 22 7755 22 7839 21 7882 24 7967 21 8010 24 8094 21 8136 26 8222 21 8263 27 8350 21 8391 27 8478 21 8518 28 8606 21 8646 28 8734 20 8767 4 8773 29 8862 20 8895 4 8901 29 8990 20 9023 4 9028 30 9119 18 9152 3 9156 29 9247 18 9283 30 9375 17 9410 31 9503 16 9538 31 9631 16 9667 29 9760 15 9795 29 9888 15 9923 29 10016 15 10052 27 10145 14 10181 26 10273 14 10310 24 10402 13 10438 24 10530 14 10567 22 10659 14 10696 21 10788 14 10824 20 10917 16 10953 18 11046 15 11081 17 11175 13 11210 15 11305 11 11338 14 11434 8 11467 12 11564 5 11596 10 11725 6,6975 5 7101 11 7227 14 7354 16 7481 17 7608 19 7735 20 7863 14 7879 3 7991 14 8007 3 8119 13 8246 13 8374 12 8502 11 8630 8 8758 6 8885 6 9011 7 9138 7 9266 8 9393 9 9520 10 9648 10 9776 10 9903 11 10031 11 10159 10 10288 9 10416 8 10545 6 10674 3,,,9278 2 9406 2,,4659 1 4671 1 4785 5 4798 8 4912 5 4926 10 5036 2 5039 6 5053 13 5162 2 5180 16 5202 1 5308 16 5331 1 5438 8 5461 3 5543 1 5591 2 5670 1 5721 2 5850 2 5979 2 6108 1 6751 1 6880 1 7137 1 7265 1 7393 2 7522 1 7650 1 7778 1 8093 1 8220 2 8860 2 8988 2 9116 2 9244 2 9372 3 9500 3 9628 3 9757 2 9885 2 9917 5 10013 1 10044 7 10171 9 10299 9 10427 9 10528 1 10553 12 10681 11 10812 7 10845 1 10939 9 10972 2 11064 1 11066 10 11100 2 11191 1 11194 11 11227 3 11318 1 11320 1 11324 9 11355 2 11445 2 11448 3 11452 7 11464 1 11481 1 11483 1 11572 3 11576 2 11582 3 11588 7 11608 3 11699 6 11710 2 11717 7 11827 5 11838 2 11845 7 11958 1 11966 2 11974 5 12094 2 12222 2 12350 2,9581 1 9617 4 9708 4 9745 4 9836 5 9873 4 9964 5 10003 2 10092 2 10132 2 10219 2 10261 1 10347 1 10390 1 10474 2 10518 1 10602 1 10646 1 10729 2 10774 3 10856 2 10903 3 10983 3 11032 2 11110 3 11161 2 11237 2 11291 2 11361 5 11420 2 11489 2 11549 3 11616 1 11679 2 11705 4 11714 3 11743 1 11809 2 11832 5 11841 4 11870 2 11938 2 11959 7 11969 5 11997 3 12066 3 12086 8 12097 6 12211 10 12225 5 12339 9 12354 3 12467 4 12482 2
