case_id,lung_airway,cardiomediastinal,hepatosplenic,renal_adrenal,bowel_pancreas,pelvic_urinary,axial_bone,appendicular_muscle
gap_4e37cd734d42d687c3,,7730 1 7858 2 7986 2 8114 3 8242 5 8370 6 8397 1 8498 8 8524 4 8627 8 8651 8 8757 5 8779 8 8907 8 9039 3,,,5185 4 5301 1 5309 14 5325 11 5420 47 5548 48 5676 48 5804 49 5932 49 6061 48 6191 46 6326 39 6455 38 6584 36 6712 35 6840 34 6968 33 7097 31 7226 28 7356 24 7486 20 7617 16 7746 14 7875 12 8005 9 8135 6 8266 3 8395 2 8523 1 10307 3 10432 8 10559 9 10686 9 10814 8 10942 7 11070 6 11199 5 11327 4,,11343 1 11470 2 11598 2 11702 1 11724 5 11829 6 11839 2 11850 7 11958 26 12086 25 12214 25 12342 24 12471 22 12605 10 12740 2,5925 1 6052 3 6180 5 6308 7 6436 8 6499 1 6564 9 6625 4 6686 3 6693 9 6752 6 6813 4 6821 9 6878 9 6937 8 6948 11 7005 10 7063 10 7075 12 7132 11 7146 1 7190 26 7258 13 7273 5 7318 26 7385 14 7400 8 7445 28 7512 25 7573 29 7639 27 7701 29 7764 30 7829 29 7891 32 7957 29 8019 32 8085 29 8146 33 8212 30 8274 33 8340 30 8403 32 8468 30 8531 31 8596 27 8659 31 8723 28 8787 30 8850 30 8915 30 8978 31 9044 29 9106 31 9175 26 9235 30 9302 27 9363 30 9429 28 9491 31 9556 29 9620 30 9684 29 9747 22 9770 8 9812 29 9876 21 9899 7 9939 30 10004 22 10028 6 10067 31 10132 22 10157 5 10195 31 10260 23 10285 5 10322 31 10389 22 10414 3 10450 31 10517 22 10542 3 10578 30 10646 21 10671 1 10706 30 10775 19 10833 8 10842 21 10904 17 10961 8 10970 21 11034 16 11088 8 11098 20 11163 17 11216 7 11226 19 11293 17 11344 6 11354 17 11423 16 11472 5 11481 17 11553 16 11600 5 11608 16 11684 14 11729 3 11734 17 11814 13 11858 19 11944 12 11986 17 12074 10 12111 17 12204 9 12239 14 12334 8 12366 13 12463 7 12494 10 12593 7 12622 8 12723 8 12750 5 12856 3
gap_875e76c67368017dd0,,6320 1 6442 2 6448 1 6569 4 6575 2 6696 9 6825 8 6865 1 6953 4 6959 2 6993 2 7122 2 7125 4 7250 8 7378 8 7509 5 7639 1,,,5825 2 5952 3 5960 2 6077 7 6087 3 6211 7 6341 5 6471 3 6600 2 6729 1 9914 6 10042 7 10169 9 10297 9 10424 10 10552 10 10680 9 10808 9 10936 9 11064 9 11192 9 11320 9 11449 8 11577 7 11706 5,6203 8 6330 11 6457 14 6584 16 6712 17 6840 17 6967 18 7095 18 7223 18 7351 18 7478 19 7606 19 7734 19 7862 19 7990 18 8118 18 8246 18 8374 18 8502 17 8630 17 8758 17 8886 17 9015 16 9143 15 9272 13 9401 11 9531 8,10926 1 11054 1 12215 7 12344 7 12474 5,6562 1 6688 5 6815 7 6943 9 7070 11 7198 12 7327 21 7456 6 7463 14 7589 16 7643 4 7716 16 7755 3 7767 9 7826 6 7843 17 7882 23 7953 8 7970 17 8011 22 8080 10 8097 17 8139 22 8208 10 8225 16 8267 13 8281 8 8336 9 8352 17 8395 14 8411 4 8464 6 8472 1 8480 17 8524 14 8541 1 8592 4 8608 16 8652 15 8720 4 8736 16 8780 15 8806 7 8849 2 8855 2 8864 16 8908 16 8932 10 8978 1 8982 4 8992 16 9036 16 9059 11 9110 5 9120 15 9164 16 9187 11 9237 6 9248 15 9292 17 9316 11 9365 7 9377 14 9420 17 9444 11 9493 8 9506 13 9548 17 9575 8 9621 8 9635 12 9676 17 9704 7 9749 8 9764 11 9804 16 9832 7 9870 2 9878 8 9893 10 9932 15 9954 3 9960 6 9997 4 10006 8 10022 9 10060 14 10081 4 10088 5 10124 6 10135 7 10151 8 10188 13 10209 5 10216 4 10252 9 10265 3 10282 5 10316 12 10336 7 10380 11 10412 2 10444 11 10464 7 10507 14 10571 10 10591 8 10635 17 10699 8 10718 9 10764 20 10827 4 10845 9 10892 24 10973 8 11021 28 11101 7 11110 6 11150 30 11230 5 11236 8 11280 29 11361 11 11411 27 11483 16 11541 26 11597 29 11671 25 11723 30 11801 24 11850 30 11932 22 11977 29 12064 18 12104 29 12194 16 12230 30 12324 14 12356 31 12454 11 12484 28 12611 21 12739 18 12867 15 12997 5
gap_45728b0dfed4ad5c39,11606 9 11735 7,7487 1 7614 4 7742 6 7752 4 7869 8 7881 3 7997 8 8010 2 8125 9 8139 1 8253 9 8267 1 8380 10 8395 1 8508 9 8523 2 8636 8 8651 1 8767 4 8779 1,3641 13 3767 25 3895 30 4022 34 4150 36 4279 37 4407 37 4535 38 4664 39 4792 40 4920 41 5048 42 5176 42 5304 43 5432 44 5560 44 5688 45 5817 44 5945 45 6073 45 6202 45 6331 44 6460 44 6589 44 6721 40 6851 39 6979 39 7108 38 7237 38 7318 5 7366 37 7445 7 7495 37 7573 7 7623 38 7701 7 7756 33 7828 8 7884 33 7956 8 8012 34 8084 9 8140 34 8211 10 8268 34 8339 10 8396 34 8467 10 8525 33 8595 10 8652 34 8723 11 8780 34 8851 14 8908 34 8979 14 9037 33 9108 13 9165 33 9236 14 9293 33 9364 16 9422 32 9492 23 9550 32 9620 23 9679 31 9749 22 9807 30 9877 22 9936 29 10005 22 10064 28 10134 21 10193 27 10262 21 10321 26 10391 17 10450 24 10520 15 10579 22 10648 15 10707 22 10777 13 10837 18 10906 12 10966 16 11035 10 11095 14 11165 6 11225 11 11354 8 11484 2,9263 5 9388 9 9516 9 9644 9 9772 9 9901 7 10029 7 10157 6 10285 5,3888 3 4013 8 4138 12 4265 14 4392 15 4519 16 4646 18 4773 19 4900 20 5027 21 5154 22 5282 22 5410 22 5538 22 5666 22 5794 23 5922 23 6051 22 6179 22 6307 22 6435 22 6563 22 6690 23 6818 23 6945 24 7073 23 7201 22 7328 22 7456 22 7584 21 7712 21 7841 20 7970 19 8099 18 8227 19 8356 18 8485 17 8612 13 8740 3 8869 2 9387 1 9515 1 9643 1 9771 1 9899 2 10027 2 10155 2,,4318 3 4383 3 4447 4 4509 3 4577 2 4636 3 4706 2 4763 3 4835 2 4891 2 4963 2 5019 1 5092 2 5146 2 5220 2 5274 1 5349 1 5477 2 5606 2 5734 2 5862 3 5991 2 6119 2 6248 1 6294 2 6422 2 7662 1 7789 2 7917 3 8046 2 8174 2 8209 2 8302 2 8337 2 8430 2 8465 2 8558 2 8593 2 8687 1 8721 2 8849 2 8898 2 8978 1 9023 8 9149 11 9276 13 9404 13 9531 15 9659 15 9787 15 9916 13 10044 13 10172 13 10300 12 10428 12 10555 13 10683 14 10810 16 10937 19 11065 20 11194 2 11201 2 11204 5 11292 1 11333 4 11364 2 11420 3 11440 2 11490 3 11549 4 11566 4 11617 4 11678 4 11694 3 11731 1 11744 4 11809 1 11871 2,11445 12 11466 5 11572 17 11592 7 11698 30 11825 32 11943 5 11950 36 12070 25 12099 17 12198 24 12227 24 12325 25 12356 24 12454 23 12485 22 12584 19 12614 21 12714 15 12744 17 12845 9 12873 14 13005 7
gap_c9f10e4b082c0db22a,,,,,,,,8806 2 8932 7 8981 2 9059 9 9106 7 9186 11 9233 9 9314 11 9360 11 9442 12 9488 11 9569 13 9615 12 9698 11 9743 12 9826 11 9872 11 9955 9 10000 10 10086 5 10128 10 10257 7 10387 3 10593 4 10719 11 10845 14 10903 6 10972 15 11029 10 11099 16 11156 12 11227 16 11283 14 11355 14 11410 15 11483 14 11538 15 11610 14 11667 15 11736 16 11796 15 11863 16 11926 14 11990 16 12055 14 12118 14 12185 13 12247 11 12315 12 12375 7 12446 10
gap_bcfb0e649badcb51be,3745 8 3870 15 3995 24 4121 28 4248 30 4283 6 4303 12 4375 30 4411 10 4424 22 4501 31 4539 37 4628 31 4669 37 4755 30 4798 38 4882 30 4927 38 5009 28 5057 38 5136 27 5186 39 5263 27 5316 38 5390 27 5445 38 5517 28 5574 38 5644 29 5702 39 5772 29 5831 39 5899 30 5959 40 6026 30 6087 41 6154 30 6215 42 6281 31 6344 41 6409 31 6472 42 6536 32 6600 43 6664 32 6729 42 6792 32 6857 42 6919 33 6986 42 7047 33 7114 43 7175 33 7243 42 7303 32 7373 41 7431 33 7504 38 7559 33 7633 37 7687 33 7762 37 7815 33 7891 36 7943 34 8020 35 8071 34 8148 36 8199 35 8276 36 8327 36 8404 36 8456 35 8531 37 8584 36 8659 37 8712 36 8787 37 8841 35 8915 37 8969 34 9043 37 9097 33 9155 4 9164 1 9172 36 9225 32 9282 7 9290 4 9300 36 9354 31 9410 13 9429 35 9482 30 9538 13 9557 34 9610 29 9667 12 9685 34 9738 29 9797 10 9813 34 9867 28 9926 9 9941 34 9995 28 10054 10 10069 33 10124 28 10183 9 10195 35 10252 29 10311 10 10323 34 10381 28 10439 10 10451 34 10510 28 10568 44 10638 25 10664 3 10696 44 10767 23 10792 4 10824 43 10896 23 10920 5 10953 42 11025 30 11081 41 11154 34 11209 41 11283 34 11338 39 11412 33 11466 38 11541 31 11594 37 11670 30 11723 35 11799 28 11852 34 11928 25 11981 32 12058 22 12111 29 12188 18 12241 26 12320 12 12371 23 12454 3 12500 20 12631 1 12633 13 12770 1,4245 2 5168 6 5175 2 5291 17 5355 2 5418 25 5546 26 5674 27 5802 28 5929 29 6058 28 6186 28 6314 28 6443 27 6572 27 6701 27 6825 31 6953 11 6968 17 7081 10 7097 16 7208 12 7225 16 7336 20 7361 8 7464 20 7490 12 7592 20 7619 12 7721 20 7747 13 7849 20 7875 12 7977 21 8003 12 8106 21 8131 11 8235 20 8260 9 8364 19 8391 4 8493 17 8622 16 8751 15 8879 15 9007 15 9134 15 9261 12 9386 15 9513 17 9640 18 9768 13 9784 2 9896 14 10024 15 10154 14 10283 13 10411 13 10540 11 10668 11 10797 9 10926 7 11056 4,,,,,2985 3 3375 4 3503 12 3631 20 3761 20 3891 20 4021 18 4157 10 4372 2 4499 1 4625 2 4751 3 4879 2 5006 2 5484 2 5613 2 5742 2 5871 2 5897 1 6000 2 6024 2 6128 2 6151 3 6257 2 6278 3 6406 3 6534 2 7286 1 7414 2 7428 2 7542 3 7556 3 7670 4 7684 3 7799 3 7812 3 7928 2 7940 3 8069 1 8710 1 8838 2 8952 3 8966 3 9080 4 9094 3 9208 4 9222 3 9336 4 9350 3 9464 4 9478 3 9593 2 9607 2 9790 4 9917 7 10045 7 10172 9 10299 11 10358 2 10427 11 10485 3 10554 12 10612 4 10636 1 10682 12 10740 4 10764 2 10810 12 10868 3 10892 3 10937 13 10995 4 11021 3 11065 14 11123 4 11149 4 11193 14 11251 3 11277 5 11321 13 11380 1 11406 4 11450 12 11535 4 11578 11 11664 4 11707 10 11793 4 11834 11 11922 3 11961 12 12050 4 12088 14 12179 4 12215 15 12269 1 12309 3 12343 17 12395 3 12438 3 12470 4 12477 5 12484 5 12521 4 12568 1 12595 2 12599 5 12606 3 12611 6 12619 1 12648 4 12719 12 12732 1 12734 3 12740 8 12774 5 12846 13 12860 1 12862 3 12866 1 12870 5 12901 5 12976 3 12983 3 12989 4 12994 1 13005 2 13026 7 13116 7 13153 7 13246 3 13250 1 13281 5 13374 2 13378 1 13410 2 13503 1 13506 2 13635 2,10755 1 10883 3 11011 4 11134 1 11139 5 11259 1 11261 2 11267 7 11386 5 11394 9 11513 5 11522 10 11640 5 11651 10 11767 6 11779 11 11894 7 11908 11 12021 7 12038 9 12149 7 12167 9 12276 7 12295 10 12403 7 12424 10 12530 7 12553 10 12658 6 12684 7 12731 1 12739 1 12785 6 12814 6 12859 1 12867 3 12912 6 12944 5 12979 4 12986 3 12995 6 13039 6 13073 5 13105 11 13123 8 13165 5 13203 4 13232 13 13251 9 13292 5 13332 5 13359 13 13379 13 13419 5 13461 5 13488 12 13508 12 13547 4 13590 4 13617 10 13637 10 13675 3 13750 2 13766 8 13896 5
gap_272470562221780932,,7364 7 7491 9 7619 10 7745 12 7873 12 8001 12 8135 5,5021 4 5148 6 5276 6 5404 8 5531 12 5659 13 5787 12 5915 12 6043 10 6172 6 6179 1 6300 7 6429 5 6557 5 6686 4 6815 3,,4021 3 4032 3 4148 5 4158 7 4168 3 4175 3 4277 5 4285 24 4404 35 4531 36 4569 5 4658 47 4785 26 4814 20 4912 27 4943 20 5039 28 5073 18 5092 3 5167 28 5203 16 5220 4 5295 27 5331 7 5342 12 5403 1 5423 26 5461 3 5471 13 5550 26 5599 14 5658 1 5672 1 5676 8 5687 3 5697 7 5728 13 5785 2 5799 13 5827 5 5857 13 5912 3 5927 14 5956 4 5986 13 6039 4 6053 16 6115 12 6166 6 6178 1 6180 12 6243 13 6293 7 6307 13 6371 13 6421 8 6434 15 6457 6 6499 14 6548 9 6562 15 6585 9 6627 14 6676 10 6690 15 6712 11 6755 15 6804 11 6818 16 6840 12 6863 4 6883 15 6932 6 6942 21 6965 15 6989 7 7012 15 7061 4 7071 36 7117 8 7140 15 7190 2 7200 34 7245 8 7257 2 7268 15 7330 23 7354 6 7374 7 7384 4 7396 15 7448 3 7459 21 7503 5 7512 4 7522 17 7577 2 7588 19 7633 2 7640 5 7649 18 7717 12 7769 4 7775 2 7779 16 7846 5 7903 2 7907 16 7976 2 8031 2 8035 15 8159 3 8163 12 8287 14 8415 13 8544 10 8672 9 8800 8 8929 6 9058 2,,8386 8 8512 12 8639 14 8766 15 8894 16 9021 17 9150 16 9278 16 9407 14 9536 12 9664 11 9793 9 9917 3 9921 8 10045 12 10172 17 10300 18 10430 16 10561 12 10691 5 10820 3 10948 3 11076 3 11204 2 11332 2 11460 1,7839 2 7966 4 8020 2 8093 6 8111 12 8144 8 8221 7 8239 13 8271 10 8350 7 8366 14 8398 12 8478 8 8494 14 8526 12 8607 7 8622 14 8654 13 8735 8 8750 14 8782 13 8864 8 8878 14 8910 14 8992 9 9007 13 9038 14 9121 9 9136 12 9166 14 9248 11 9265 11 9294 14 9376 12 9394 10 9423 12 9504 13 9523 8 9551 12 9632 14 9657 1 9679 11 9761 14 9807 10 9830 2 9891 12 9936 8 9956 3 10020 12 10082 4 10149 12 10209 4 10280 9 10335 4 10411 6 10462 4 10540 5 10589 4 10671 2 10676 12 10704 7 10716 4 10803 14 10825 15 10844 2 10930 16 10952 18 11058 17 11080 18 11185 18 11207 19 11314 17 11335 18 11442 17 11462 18 11571 16 11590 18 11700 15 11717 18 11829 33 11958 13 11973 15 12088 10 12102 13 12218 7 12231 9 12348 3 12360 3
gap_3a9f95c49838c8cad7,4640 4 4766 6 4893 6 5020 7 5146 9 5222 1 5273 10 5349 5 5400 11 5476 7 5527 12 5603 9 5655 12 5731 10 5782 14 5859 11 5909 15 5988 11 6037 16 6116 11 6164 16 6246 9 6292 9 6374 10 6419 7 6502 10 6547 5 6630 10 6675 4 6759 10 6803 3 6887 10 6931 2 7015 11 7126 3 7143 11 7252 6 7272 10 7379 7 7400 10 7492 4 7505 9 7529 10 7608 3 7620 7 7628 15 7657 10 7734 6 7748 23 7785 10 7861 8 7876 24 7913 10 7989 8 8004 24 8041 10 8117 8 8132 25 8169 10 8245 7 8260 25 8298 9 8373 7 8388 25 8425 10 8501 6 8517 25 8554 9 8629 6 8645 26 8680 11 8758 5 8774 26 8807 12 8887 5 8903 26 8933 14 9015 5 9032 43 9106 2 9144 4 9161 42 9234 2 9272 4 9290 41 9363 1 9401 3 9418 41 9491 2 9529 3 9547 40 9619 2 9658 2 9675 39 9747 3 9786 2 9803 39 9876 2 9914 2 9931 38 10004 3 10042 2 10059 38 10133 3 10169 3 10188 36 10262 2 10297 3 10316 36 10391 2 10424 3 10444 35 10520 2 10552 2 10572 35 10649 2 10679 3 10700 34 10777 4 10805 4 10829 32 10906 5 10931 6 10957 31 11035 6 11057 7 11085 30 11165 6 11182 9 11214 27 11295 22 11343 25 11425 18 11472 22 11555 14 11602 19 11685 8 11732 15 11862 11 11995 2,6708 4 6729 4 6835 7 6856 8 6963 8 6983 10 7092 6 7111 11 7223 1 7239 11 7367 10 7496 7 8380 6 8508 7 8635 8 8764 8 8892 7 9020 7 9149 5,4154 14 4281 21 4408 26 4536 35 4664 37 4792 38 4919 39 5042 45 5169 45 5296 45 5424 44 5551 43 5679 43 5806 43 5934 43 6062 43 6191 42 6319 41 6448 40 6577 39 6705 3 6712 10 6728 1 6733 10 6834 1 6842 3 6864 6 6993 3 7832 2 7958 6 8085 7 8160 3 8164 3 8213 8 8288 7 8340 10 8416 7 8468 11 8545 6 8596 11 8673 5 8724 11 8803 1 8852 12 8980 12 9108 13 9237 13 9365 17 9493 18 9517 6 9622 29 9750 29 9879 28 10008 27 10136 26 10265 25 10394 24 10523 22 10652 21 10782 18 10912 16 11041 13 11172 8,,6180 1 6301 9 6426 12 6552 1 6555 12 6683 12 6811 4 6817 6 6939 3 7068 1 7596 4 7616 1 7723 8 7744 2 7850 10 7978 10 8106 10 8234 10 8362 10 8490 10 8618 10 8746 10 8874 10 9003 8 9131 2,,3750 4 3875 9 3933 3 4001 11 4062 4 4127 11 4191 5 4254 10 4319 6 4380 8 4448 6 4507 6 4577 6 4634 5 4707 5 4761 4 4837 4 4888 4 4966 3 5015 4 5096 2 5143 3 5270 3 5398 2 6128 1 6256 2 6290 1 6384 2 6417 2 6513 2 6544 3 6641 2 6672 2 6769 2 6800 2 6928 2 7795 1 7923 2 8051 2 8079 2 8179 2 8207 2 8307 2 8335 3 8435 2 8463 3 8592 2 8720 1 9283 4 9409 8 9535 11 9663 11 9790 12 9918 12 9970 1 10046 12 10097 2 10174 12 10224 3 10260 1 10301 13 10352 2 10388 2 10429 13 10480 2 10516 3 10558 12 10607 2 10645 3 10686 11 10735 1 10774 3 10814 10 10903 3 10942 10 11032 2 11070 10 11197 11 11326 11 11451 1 11456 8 11585 3 11714 1 11815 7 11942 8 12071 5 12121 8 12249 7 12379 3,11578 6 11593 5 11702 11 11717 11 11828 13 11844 13 11953 17 11971 16 12079 19 12099 17 12205 20 12227 18 12332 19 12356 18 12461 16 12485 17 12591 10 12615 15 12746 9
gap_0e6865ba962fcf8fdb,,6337 2 6465 2 6593 2 6842 5 6968 8 6980 3 7095 9 7107 5 7222 10 7234 7 7244 2 7350 9 7362 7 7479 7 7491 6 7607 5 7619 6 7749 2,5348 1 5475 3 5603 4 5731 5 5858 7 5986 7 6113 9 6239 11 6365 13 6492 15 6619 16 6747 16 6875 16 7003 17 7130 18 7258 18 7386 18 7514 18 7642 18 7770 18 7898 18 8027 17 8155 17 8284 15 8412 15 8541 14 8669 14 8798 13 8926 12 9055 11 9183 10 9311 9 9439 9 9567 8 9695 7 9824 5 9952 4,7466 5 7591 9 7719 9 7847 9 7974 10 8017 2 8101 11 8144 4 8228 10 8240 3 8272 5 8355 11 8367 4 8400 6 8409 1 8482 17 8528 12 8610 17 8656 13 8737 18 8784 14 8865 18 8911 15 8993 17 9039 16 9122 16 9167 16 9250 15 9296 15 9378 15 9424 15 9507 13 9552 15 9635 12 9681 14 9764 9 9809 13 9895 4 9938 11 10067 9 10200 2,4147 1 4172 4 4268 11 4299 12 4395 13 4427 20 4522 14 4555 22 4649 16 4683 22 4775 24 4811 23 4901 28 4933 4 4938 24 5027 64 5154 65 5281 42 5324 24 5410 65 5539 15 5555 48 5669 12 5684 13 5700 31 5804 20 5830 28 5928 1 5931 20 5958 28 6053 26 6086 27 6177 29 6213 22 6236 3 6303 29 6339 1 6341 22 6364 1 6430 25 6464 1 6467 1 6469 12 6483 9 6557 25 6597 14 6615 4 6685 20 6716 2 6726 14 6813 19 6856 14 6941 19 6986 14 7069 7 7080 7 7094 1 7116 12 7197 6 7216 6 7246 10 7324 6 7341 9 7376 10 7452 6 7463 3 7471 8 7505 9 7580 6 7600 1 7603 1 7606 1 7634 8 7708 6 7763 7 7836 6 7893 3 7965 4 8094 1,,4195 1 4322 4 4451 4 4580 4 4710 2 4839 2 4967 2 5096 1 5660 1 5787 2 5867 1 5915 2 5995 2 6123 2 6251 2 7192 1 7320 1 7405 1 7448 1 7533 2 7661 2 7748 1 7789 2 7870 7 7996 11 8124 12 8251 14 8379 14 8507 15 8635 15 8763 14 8891 14 9019 14 9147 13 9276 12 9403 13 9531 13 9655 17 9675 1 9781 20 9830 1 9909 1 9912 20 10043 19 10175 4 10181 5 10304 2 10310 3 10432 1 11200 1 11328 1,8247 2 8374 3 8501 4 8629 4 8757 4 8780 1 8884 6 8907 4 9012 6 9035 4 9140 6 9162 5 9268 5 9290 4 9396 5 9418 4 9526 1 9546 4 9676 2 10031 4 10156 12 10281 21 10316 7 10409 22 10435 3 10442 12 10537 22 10563 22 10665 22 10690 25 10794 21 10818 25 10923 20 10946 24 11053 18 11074 24 11183 16 11203 22 11313 13 11331 20 11446 6 11460 17 11589 13 11720 2
gap_6654054bdbec84360a,7487 2 7614 4 7741 6 7869 6 7997 6 8126 5 8240 3 8254 4 8367 5 8494 7 8521 8 8621 9 8648 10 8748 11 8776 11 8876 12 8904 12 9004 12 9033 11 9132 12 9161 11 9260 11 9290 10 9388 11 9420 8 9516 10 9550 5 9646 8 9679 2,8246 1,,,8383 2 8511 2,,8108 4 8235 5 8363 4 8403 4 8491 3 8530 5 8659 4 8768 2 8788 3 8894 6 9021 8 9148 10 9275 11 9383 3 9404 10 9511 4 9532 9 9558 3 9639 4 9660 9 9685 5 9768 3 9787 11 9802 2 9812 5 9899 1 9914 14 9930 3 9939 5 10042 19 10067 3 10170 18 10302 5 10311 5 10432 2,6580 1 6609 3 6703 2 6709 1 6736 7 6829 5 6836 2 6864 7 6957 7 6993 7 7037 2 7044 5 7088 2 7163 4 7171 8 7186 4 7289 6 7299 10 7314 5 7416 4 7426 2 7430 17 7534 1 7543 5 7558 17 7661 3 7670 8 7686 18 7788 5 7798 9 7814 19 7916 6 7925 11 7942 19 8043 21 8070 19 8171 21 8198 19 8300 20 8325 21 8429 19 8453 20 8560 16 8581 20 8690 14 8708 21 8819 13 8836 21 8955 5 8964 21 9094 4 9100 14 9234 9 9321 2 9329 2 9362 6 9370 1 9444 1 9448 2 9456 4 9490 6 9498 2 9572 1 9576 1 9583 5 9618 6 9703 1 9710 5 9746 7 9831 1 9837 5 9875 7 9959 1 9964 4 10006 7 10086 6 10137 5 10207 2 10214 5 10267 4 10334 4 10340 6 10398 3 10427 1 10436 3 10461 12 10528 2 10553 5 10563 7 10589 11 10657 3 10680 7 10690 10 10716 12 10786 4 10808 8 10818 10 10844 11 10915 5 10936 8 10946 10 10972 10 11043 6 11065 6 11074 9 11101 6 11172 5 11194 5 11203 7 11231 3 11301 5 11332 4 11430 4 11560 1
gap_0970c67092e89f28db,4436 1 4561 10 4687 15 4813 18 4940 20 5069 21 5198 21 5327 22 5456 22 5584 22 5713 9 5726 9 5842 5 5859 5 5919 1 5988 4 6045 4 6118 2 6171 6 6247 2 6298 7 6425 8 6553 9 6680 10 6808 11 6935 13 7018 1 7063 14 7146 2 7190 15 7274 2 7318 15 7401 4 7446 15 7529 4 7574 16 7657 4 7702 17 7758 4 7785 4 7829 19 7883 8 7913 4 7957 21 8004 15 8042 3 8085 22 8132 16 8171 2 8213 24 8261 15 8299 2 8341 25 8389 15 8428 1 8469 32 8518 15 8556 2 8597 33 8646 15 8683 3 8725 14 8740 19 8774 16 8811 3 8853 12 8869 18 8903 16 8939 3 8980 13 8997 18 9031 16 9066 4 9108 35 9160 16 9193 5 9236 34 9288 17 9321 5 9365 33 9417 18 9448 5 9493 33 9545 19 9575 6 9621 33 9674 20 9702 7 9749 33 9802 22 9829 8 9877 33 9930 34 10006 32 10058 34 10134 31 10186 33 10263 30 10315 32 10391 30 10443 31 10520 29 10571 31 10649 28 10699 30 10777 27 10827 30 10906 26 10956 28 11035 25 11084 27 11164 23 11213 25 11293 21 11341 24 11422 19 11470 22 11554 14 11598 20 11683 4 11689 6 11727 17 11857 13 11986 6,5301 9 5425 16 5550 22 5675 27 5802 28 5929 30 6056 32 6184 33 6312 36 6440 36 6569 36 6697 36 6825 22 6850 11 6954 19 6981 7 7082 16 7109 8 7212 13 7236 9 7342 9 7364 9 7470 8 7492 9 7598 7 7620 9 7726 6 7749 7 7879 3 7997 5 8123 8 8250 10 8377 12 8505 12 8633 12 8760 13 8888 12 9017 11 9145 10 9274 7,5851 7 5977 11 6104 14 6231 16 6359 16 6486 18 6614 19 6741 20 6869 21 6996 22 7124 22 7251 23 7379 22 7507 22 7635 22 7763 22 7891 22 8020 21 8148 22 8276 23 8405 22 8533 22 8661 22 8790 21 8919 20 9048 18 9176 17 9305 15 9435 12 9565 9 9695 5,,,,3922 4 4018 4 4047 10 4144 6 4176 10 4269 8 4306 10 4394 8 4438 4 4443 4 4521 8 4573 4 4648 7 4702 5 4776 6 4831 5 4905 2 4960 4 5090 2 5278 2 5405 3 5532 4 5660 3 5787 4 5913 4 6041 3 6169 1 6507 1 6635 2 6763 2 6891 2 7020 2 7148 2 7188 2 7277 1 7316 2 7405 1 7443 3 7571 3 7699 3 7827 2 7955 2 8687 1 8814 2 8942 2 8978 2 9070 2 9106 2 9198 2 9234 2 9326 2 9362 2 9408 5 9453 2 9490 3 9534 9 9581 2 9618 3 9660 12 9709 2 9747 2 9787 14 9837 1 9875 2 9914 15 10004 1 10042 15 10170 15 10297 15 10425 15 10554 14 10682 13 10811 12 10940 10 11070 7 11198 10 11323 13 11418 4 11451 12 11547 4 11579 11 11619 2 11676 4 11709 7 11744 4 11804 5 11839 3 11854 2 11871 4 11934 3 11952 3 11968 1 11982 3 11997 5 12080 3 12111 2 12124 4 12480 1 12608 2,11720 2 11834 3 11844 8 11957 10 11971 10 12084 11 12098 12 12210 13 12226 13 12337 14 12354 14 12463 16 12483 17 12591 15 12611 17 12719 13 12741 14 12848 7 12878 2
